time_utc,source_forecast_date,decision_time_utc,weather_run_turbine_1_utc,weather_run_turbine_2_utc,training_cutoff_inclusive,turbine_1_normalized_power,turbine_2_normalized_power,farm_equal_capacity_mean_normalized_power
2026-02-26T22:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.598184,0.58481,0.591497
2026-02-26T23:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.463206,0.450458,0.456832
2026-02-27T00:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.368792,0.356677,0.362735
2026-02-27T01:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.365909,0.353829,0.359869
2026-02-27T02:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.297607,0.286582,0.292095
2026-02-27T03:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.160659,0.153492,0.157075
2026-02-27T04:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.142497,0.135992,0.139244
2026-02-27T05:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.094636,0.08994,0.092288
2026-02-27T06:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.079913,0.075787,0.07785
2026-02-27T07:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.098255,0.093419,0.095837
2026-02-27T08:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.150281,0.143492,0.146887
2026-02-27T09:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.235311,0.225826,0.230569
2026-02-27T10:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.301557,0.290447,0.296002
2026-02-27T11:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.338522,0.326772,0.332647
2026-02-27T12:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.405983,0.393536,0.399759
2026-02-27T13:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.482712,0.469933,0.476322
2026-02-27T14:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.50872,0.4959,0.50231
2026-02-27T15:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.442906,0.430249,0.436578
2026-02-27T16:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.413675,0.401185,0.40743
2026-02-27T17:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.40906,0.396596,0.402828
2026-02-27T18:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.36735,0.355253,0.361301
2026-02-27T19:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.331315,0.319651,0.325483
2026-02-27T20:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.396752,0.384358,0.390555
2026-02-27T21:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.331315,0.319651,0.325483
2026-02-27T22:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.444444,0.431779,0.438111
2026-02-27T23:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.459955,0.447212,0.453584
2026-02-28T00:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.384647,0.372341,0.378494
2026-02-28T01:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.373116,0.360949,0.367032
2026-02-28T02:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.516848,0.504015,0.510431
2026-02-28T03:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.479461,0.466687,0.473074
2026-02-28T04:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.511971,0.499146,0.505559
2026-02-28T05:00:00Z,2026-02-27,2026-02-27T06:00:00Z,2026-02-26T18:00:00Z,2026-02-26T18:00:00Z,2026-01-31,0.557134,0.544078,0.550606
2026-02-28T06:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.615403,0.601875,0.608639
2026-02-28T07:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.54516,0.532198,0.538679
2026-02-28T08:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.50872,0.4959,0.50231
2026-02-28T09:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.43829,0.42566,0.431975
2026-02-28T10:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.40906,0.396596,0.402828
2026-02-28T11:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.469708,0.456949,0.463329
2026-02-28T12:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.370233,0.358101,0.364167
2026-02-28T13:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.328432,0.316803,0.322618
2026-02-28T14:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.306823,0.295599,0.301211
2026-02-28T15:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.17331,0.165726,0.169518
2026-02-28T16:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.114177,0.108726,0.111452
2026-02-28T17:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.087545,0.083123,0.085334
2026-02-28T18:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.072281,0.06845,0.070365
2026-02-28T19:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.040834,0.038483,0.039658
2026-02-28T20:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.034658,0.032673,0.033666
2026-02-28T21:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.02872,0.027087,0.027903
2026-02-28T22:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.030106,0.028392,0.029249
2026-02-28T23:00:00Z,2026-02-28,2026-02-28T06:00:00Z,2026-02-27T18:00:00Z,2026-02-27T18:00:00Z,2026-01-31,0.023783,0.022434,0.023108
